full_name,age
"Michelle Kim",7
"Pasqual Paoletti",4
"Gabriela Krause",2
"Dina Galilei-Acerbi",8
"Girolamo Abatantuono",1
"Silvia Pirelli",8
"Evangelista Filzi",1
"Patrick Bridges",7
"James Dickerson",4
"Darryl Campbell",9
"Flavia Galilei",0
"Charles Johnson",6
"Costantino Ferrucci-Telesio",2
"Lucio Vigliotti-Pagnotto",0
"Mikayla Moreno DDS",4
"Camilla Bonanno",10
"Amanda Carr",8
"Leonardo Carducci",4
"Judy Hernandez",1
"Licia Ariosto-Germano",3
"Michael Monroe",7
"Eric Wright",5
"Nicholas Smith",4
"Maura Jilani-Staglieno",9
"Vincenzo Amaldi",5
"Melissa Fernandez",1
"Jacqueline Nelson",10
"Robin Garcia",3
"Abigail Williams",9
"Dott. Ida Tagliafierro",1
"Rita Lombroso",5
"Stefani Ferrari-Bernardini",8
"Joel Richards",5
"Adelasia Ostinelli",0
"Henry Daniels",9
"Torquato Russo",10
"Jason Scott",2
"Cipriano Gramsci",6
"Mauro Passalacqua",10
"Richard Valenzuela",0
"Michael Morgan Jr.",1
"Livia Bianchini",2
"Cristina Manzoni-Cadorna",10
"Brandi Barnes",2
"Marco Aldobrandi",4
"Jesus Contreras",3
"Susanna Brunello",10
"Adrian Lynch",0
"Andrew Atkinson",6
"Sarah Wagner",2
"Nancy Patel",1
"Derek Burke",9
"Kaitlyn Clark MD",0
"Lauretta Vianello",7
"Rhonda Myers",6
"Thomas Johnson",4
"Lina Golino",3
"Dott. Annalisa Amaldi",10
"Alan Chambers",10
"Isa Maderno",10
"Sylvia Armellini",8
"Mary Herman",5
"Francesco Balbi",4
"Carla Gibson",8
"Raffaele Cattaneo-Fusani",4
"Robert Matthews",6
"Beth Smith",4
"Emily Booker",10
"Jessica Schaefer",2
"Joshua Lewis",6
"Flora Bocelli",8
"Christopher Hayes",7
"Niccolò Murri",4
"Raffaele Saragat",6
"Bryce Silva",4
"Camilla Toscanini",10
"Silvia Giulietti",3
"Giuseppina Amato",1
"Giuseppina Gioberti",3
"Giorgio Tomasetti",3
"Pierluigi Morrocco",8
"Jeffrey Moses",4
"Raimondo Avogadro",10
"Christine Shelton",7
"Matthew Ellis",9
"Fabrizia Baggio",3
"Romina Paolucci",0
"Maria Jones",7
"Kimberly Horton",8
"Laura Parker",0
"Vittoria Rocca-Totino",4
"Dott. Elena Moneta",2
"Sig. Michele Renzi",4
"Fedele Ferraris",1
"Emilio Pedrazzini",5
"Katie Welch",3
"Rolando Zacco",10
"Giacobbe Vecoli",8
"John Hicks",2
"Mitchell Turner",4
"Daniel Lopez",7
"Sophia Bajamonti",8
"Kenneth Jordan",6
"Logan Riddle",5
"Fredo Peano",8
"Telemaco Gori-Corradi",7
"Tonia Iadanza",5
"Amanda Mantegazza",0
"Lazzaro Monteverdi",6
"Peter Torres",7
"Annalisa Ortese",0
"Amanda Fornaciari",0
"Arnulfo Regge-Valentino",2
"Katie Whitehead",0
"Sean Carroll",5
"Jeremy Small",7
"Aurora Ricci-Bonolis",3
"Laura Robertson",5
"Stephen Cook",10
"Lando Canevascini-Giolitti",1
"Janet Williams",2
"Heather Hale",4
"Nina Marcacci",8
"Dott. Simonetta Baracca",10
"Theodore Berger",2
"Anthony Vaughn",7
"Kimberly Williams",7
"Dott. Ricciotti Crispi",0
"Jonathan Bowman",1
"Kenneth Rice",9
"David Vasquez",2
"Travis Raymond",1
"Monica Barnett",0
"Loredana Fracci",0
"Lee Douglas",0
"Angelo Piacentini",8
"Sig.ra Ninetta Dallapé",3
"Jamie Conley",3
"Flora Pisano",1
"Ann Rhodes",7
"Clelia Fagotto-Farnese",3
"Orazio Pigafetta",9
"Fedele Raurica",2
"John Rodgers",9
"Kenneth Jarvis",4
"Dott. Antonello Sismondi",10
"Pomponio Castellitto",5
"Kathy Mitchell",1
"Ubaldo Rocca",5
"Troy Kelley",6
"Sharon Mcdonald",8
"Amber Long",5
"Shannon Fuller",7
"Eddie Hall",3
"Mirko Prati",0
"Kevin Lopez",2
"Sig. Flavio Balla",7
"Amy Curtis",10
"Ida Lombroso",4
"Kimberly Conner",1
"Sophia Omma",7
"Isa Taccola",10
"Linda Garcia",8
"Brett Huffman",0
"Fabio Matteotti",0
"Matthew Gregory",3
"Ottone Jovinelli",0
"Vittoria Mozart",6
"Sig.ra Marisa Berlusconi",8
"Allison Allen",10
"Michael Turner",3
"James Thompson",3
"Ryan Jones",10
"Nedda Scalfaro-Antonello",9
"Sig.ra Fabia Chinnici",9
"Daniel Green",3
"Sophia Surian",2
"Mallory Williams",3
"Traci Mcintyre",5
"Matthew Mcintyre",8
"John Yoder",5
"Maria Ferguson",5
"Romolo Dovara",7
"Pierina Endrizzi",10
"Melissa Miller",4
"Dott. Hugo Sabbatini",5
"Robert Hunt",2
"Zaira Santi-Gucci",9
"Eugenia Turci",8
"Roger Kim",6
"Cipriano Totino",5
"Jerry Shepard",3
"Rocco Combi",10
"Sig.ra Lidia Vezzali",3
"Graziano Comisso",8
"Galasso Castelli",2
"Amico Collodi-Benedetti",3
"Geronimo Bernardini-Mancini",1
"Carla Wilson",3
"Chiara Battisti",5
"Carol Elliott",1
"Victoria Jones",7
"Rita Corradi",6
"Martina Trussardi",9
"Ottavio Mazzanti",3
"Kelly Shelton",9
"Lina Guicciardini",8
"Jeremy Miller",3
"Charles Gardner",3
"Keith Evans",3
"Joseph Blake",1
"Sig. Ippazio Anguillara",5
"Maria Santoro",9
"Joseph Goodman",0
"Eva Interminei",2
"Jennifer Trujillo",5
"Sig. Sabatino Fermi",8
"Nino Bondumier",7
"Graziano Faranda",1
"Kenneth Ferrell",4
"Rebecca Torres",6
"Ennio Ferragni-Lercari",7
"Phillip Conner",0
"Ubaldo Majewski",6
"Fortunata Salvini",9
"Michael Henson",1
"Emma Bova-Alboni",3
"Vincenzo Draghi",3
"Ignazio Montanelli",8
"Paloma Maspero-Saffi",1
"Adele Calvo",7
"Piergiuseppe Mengolo",5
"Joshua Cannon",9
"Steven Crawford",10
"Amedeo Perozzo",2
"Caterina Capecchi",4
"Jeremy Rangel",7
"Michelotto Catalano",9
"Nicholas Romero",9
"Donna Rodriguez DDS",6
"Jessica Anderson",5
"Ralph Lin",5
"Tyler Wright",5
"Dott. Pellegrino Trupiano",9
"Stephen Good MD",5
"Kyle Smith",3
"Donatello Treves",5
"Sig.ra Teresa Seddio",10
"Aurora Flaiano",10
"Isa Balbo",3
"Milena Armellini",1
"Lindsey Bell",10
"Pamela Grant DDS",8
"Jonathan Edwards",0
"Danielle Stone",6
"Luis Sanchez",3
"Pier Barillaro",2
"Sig. Giampaolo Sgalambro",10
"Dina Fusani",4
"Erika Allen",8
"Edoardo Petrassi",10
"Marisa Mastandrea",4
"Rossana Falcone-Vanvitelli",3
"Jessica Smith",3
"Dott. Chiara Rismondo",1
"Flavia Amaldi",3
"Marisa Gabba",1
"Griselda Borsellino",3
"Vincenza Morrocco",4
"Brittany Tran",9
"Victoria Ibarra",6
"Gary Melendez",8
"Annibale Sagredo",1
"Luca Pedroni-Filippelli",6
"Douglas Hawkins",0
"Paoletta Sobrero",1
"Dennis Pope",2
"Arnaldo Micca",2
"Venancio Babati",8
"Gioachino Lippomano",2
"Dr. Gary Levine",10
"Ramona Boiardo",2
"Kimberly Lopez",1
"Tina Small",5
"Nicole Nelson",2
"Carol Morrow MD",1
"Anthony Stone",0
"Ruggero Pincherle",5
"Sig.ra Jolanda Verri",0
"Dott. Gianna Bramante",1
"Daniel Warren",10
"Sig.ra Ida Gaggini",1
"Steven Reyes",2
"Carol Barron",4
"Durante Giolitti-Gentileschi",3
"Sig.ra Lidia Favata",0
"Giampaolo Mazzini",5
"Ludovica Versace",4
"Imelda Donini",0
"Maria Bellò",2
"Tanya Rodriguez",3
"Vincent Beltran",3
"Ms. Natasha Dixon",3
"Laura Palazzo",2
"Annunziata Zichichi-Iannotti",10
"Elladio Liguori",8
"Lucio Stradivari",7
"Gaspare Vergassola-Ficino",9
"Stella Monti",2
"Mario Contarini",5
"Sarah Hines",10
"Dennis Haynes",0
"Claudia Zoppetti",4
"Sig. Camillo Paolini",2
"Bruce Moore",1
"Bianca Murialdo",0
"Oscar Wagner",9
"Santino Castioni",9
"Barbara Ray",6
"Mirko Peranda-Tosto",5
"Dustin Thomas",4
"Mercedes Chavez",0
"Danielle Marshall",9
"Colton Fuller",0
"Marcus Larson",9
"Benjamin Scott",8
"Guido Randazzo",1
"Jeremiah Smith",0
"Charles Page",2
"Sig. Greco Tosi",9
"Kimberly Wilson",10
"Caterina Mercantini",3
"Sole Sonnino-Liverotti",9
"Rosario Nicolucci",10
"Dott. Danilo Marrone",5
"Carlo Garrone",9
"Caroline Bauer",6
"Michelle Aguilar",9
"Morgan Long",9
"Emily Crawford",10
"Rossana Scarfoglio",9
"Roberta Gucci",8
"Monica Berengario",8
"Rodney Lester",2
"Sante Quasimodo",10
"Dott. Martino Toso",7
"Virginia Bianchi",5
"Leopoldo Carfagna",8
"Laureano Bertoli-Ortolani",10
"Gabriella Toldo",6
"Robert Ramirez",3
"Linda Hall",5
"Dott. Martino Filippini",10
"Elizabeth Nicholson",5
"Evangelista Palumbo",2
"Elizabeth Wright",9
"Ippazio Interminei-Galuppi",9
"Steven Lee",1
"Daniel Cunningham",3
"Andrew Chambers",10
"Sig.ra Rosalia Mercantini",6
"Donna Ariasso",0
"Angelica Lanfranchi-Ferragamo",2
"Amber Li",6
"Stephanie Nguyen",1
"Sig.ra Angelica Procacci",6
"Dott. Mariano Bragaglia",9
"Gianfranco Tornatore",7
"Paoletta Faggiani-Giannone",6
"Romolo Borroni",3
"Puccio Maglio",6
"Gaspare Mogherini",4
"Wendy Bender",9
"Priscilla Muti-Pizziol",4
"Justin Andrews",3
"Nicoletta Navone-Gioberti",3
"Giada Galtarossa-Turci",6
"Serafina Campano",4
"Marcello Smirnoff",4
"Elizabeth French",4
"Aurora Treccani",8
"Adam Garza",0
"Luca Emo",1
"Rocco Panatta",3
"Giorgio Mennea",6
"Griselda Bertoni",9
"Sig.ra Teresa Moneta",5
"Maurice Frederick",2
"Benjamin Lawson",9
"Angela Thomas",7
"Katelyn Smith",0
"Maria Calbo",7
"Elvira Sonnino",5
"Fiorenzo Faranda-Pace",0
"Erin Strong",3
"Sylvia Cafarchia",3
"Sig. Alphons Sagnelli",7
"Crystal Smith",10
"Megan Lopez",2
"Etta Mennea",3
"Alan Moore",9
"Kristen Barton",7
"Mr. Seth Ellison MD",10
"Teresa Silvestri",1
"Michael Marquez",1
"Giosuè Regge",7
"Michelle Craig",0
"Frank Boyd",0
"Jessica Macdonald",10
"Alejandro Kidd",10
"Rosalia Pratesi",8
"Uberto Errani",7
"Nicolò Ferrabosco",1
"Gregory Jackson",9
"Napoleone Curatoli",0
"Corrado Nosiglia",2
"Giacomo Rismondo",10
"Alyssa Davidson",8
"Martina Agnesi",6
"Allison Johns",0
"Edward Fletcher",3
"Todd Sutton",7
"Dott. Vincentio Caironi",3
"Pierluigi Scandone",4
"Alessio Musatti",7
"Arnulfo Gregorio",5
"Kara Roberts",6
"Ninetta Sermonti",6
"Robert Thompson",10
"Mary Walker",9
"Tonia Loredan",7
"Brianna Long",7
"Nicholas Hill",6
"Sandra Fritz",0
"Bryan Walls",8
"Amanda Garcia",9
"Calogero Monicelli",2
"Ugo Trezzini",10
"Sig.ra Lidia Cainero",9
"Sig.ra Annetta Bianchi",5
"Lisa Ortega",1
"Griselda Toselli",1
"Dott. Rosalia Piovani",6
"Carol Howard",2
"Sig.ra Morena Giradello",4
"Sig.ra Elisa Martucci",5
"Raffaele Orlando",0
"George Jackson",2
"Dean Clark",8
"Sarah Adkins",2
"Lolita Mantegazza-Raurica",0
"Sandra Montalti",0
"Brittany Schaefer",7
"Amleto Lanfranchi",2
"Rosaria Trezzini",3
"Massimiliano Nicoletti",6
"Valentina Nordio",7
"Charles Gilbert",9
"Fortunata Catenazzi",6
"John Hughes",2
"Karen Bell",9
"Dustin Carpenter",10
"Luciano Juvara",10
"Gelsomina Crispi",6
"Marcello Baggio",2
"Rebecca Martin",10
"Dr. Kevin White",2
"Elizabeth Hayes",7
"Ludovica Interiano-Amaldi",0
"Douglas Miles",7
"Dott. Maria Guarneri",7
"Concetta Monduzzi",2
"Michelle Wolf",0
"Serena Marinetti-Dellucci",5
"Sig. Durante Cesarotti",10
"Marcella Caruso",7
"Piersanti Travaglio-Ostinelli",10
"Patrizio Beffa",6
"Gregory Espinoza",5
"Garrett Gomez",5
"Beatrice Faggiani",1
"Antonina Ovadia",5
"Wesley Sharp",10
"Michelotto Marrone",0
"Lolita Caracciolo-Totino",0
"Chad Mccarthy",7
"Ronaldo Sabbatini",5
"Megan Kelly",10
"Anne Bass",8
"Angelica Coleman",3
"Scott Peterson",7
"Pierina Caffarelli",4
"Gioffre Monti-Cutrufo",1
"Martina Malpighi-Lanfranchi",8
"Fabia Pisaroni",6
"Julie Steele",0
"Phillip Caldwell",8
"Ermes Grifeo",10
"Dott. Rolando Vergassola",10
"Austin Le",10
"Chiara Miniati-Gentilini",1
"Gianfranco Grassi-Galiazzo",1
"Gina Baker",7
"Cecilia Mezzetta",8
"Ronnie Lawrence",2
"Donatella Pausini",8
"Andrew Carter",10
"Gavin Johnson",5
"Mary Clark",2
"Maria Esposito-Parpinel",4
"Sig.ra Antonia Missoni",5
"James Hayes",2
"Susan Hoffman",9
"Dott. Annamaria Zoppetti",0
"Gwendolyn Gibson",4
"Enrico Spinola",4
"Giuliana Gremese",4
"Robert Hawkins",8
"Casey Williams",8
"Nedda Ricciardi-Michelangeli",0
"Patricia Shannon",7
"Julie Jones",3
"Pierpaolo Pucci",2
"Dott. Vincenza Ferrucci",8
"Wayne Edwards",7
"Delfino Buscetta-Fagiani",5
"Zachary Leonard",7
"Maura Guinizzelli",1
"Tullio Chindamo",1
"Thomas Flores",9
"Ezio Mazzi",5
"Beatrice Saraceno",7
"Dott. Claudia Lercari",9
"Misty Bailey",3
"Cassandra Boezio",10
"Puccio Cugia",4
"John Palmer",7
"Dott. Osvaldo Odescalchi",9
"Daniel Mayer",7
"Dott. Elena Rubbia",10
"Julie Kirby",2
"Raffaello Lamborghini-Verdone",10
"Sig. Giacomo Belletini",6
"Alex Lara",0
"Dott. Viridiana Garibaldi",7
"Gino Pizzo",8
"Kendra Cohen",4
"Michael Donaldson",3
"Cecilia Benedetti",9
"Bradley Miller",9
"Julie Willis",4
"Geoffrey Wilson",9
"James Russell",5
"Jesse Mccall MD",1
"Greco Tornatore",8
"Micheletto Conte",8
"Katherine Gallagher",10
"Brandon Owens",5
"Guarino Giacconi",2
"Ermenegildo Carriera",0
"Anne Morales",6
"Michael Lee",4
"Federica Soderini",0
"Christina Proctor",7
"Adam Smith",9
"Sebastiano Curiel",2
"Simone Tamburini-Crispi",1
"Luca Murialdo-Moresi",0
"Sabrina Smith",10
"Paul Kaiser",8
"Christina Fisher",9
"Rolando Sagese",0
"Tammy Carroll",5
"Sherry Gates",5
"Milena Stucchi-Proietti",0
"Diana Marenzio",3
"Giancarlo Montanari",4
"Ryan Bennett",5
"Phillip White",10
"Agostino Cainero",0
"Kaylee Singh",10
"Krystal Boyle",2
"John Lyons",4
"Baccio Pascarella-Nitto",9
"James Krueger",8
"Azeglio Marangoni-Coppola",1
"Ruggiero Morricone",3
"Mirko Paruta-Garobbio",8
"Mirko Barzini",0
"William Marsh",10
"Sig. Napoleone Pignatti",1
"Amleto Tolentino-Pugliese",6
"Ludovica Malpighi-Satriani",1
"Brooke Harris",3
"Mr. Timothy Johnson",8
"Sig.ra Bettina Semitecolo",5
"Anthony Lee",3
"Peter Spencer",5
"Johnny Gonzalez",2
"Sig.ra Pierina Raimondi",5
"Michelle Porter",0
"Amadeo Chechi",5
"Gaetano Ostinelli",1
"Sandra Robinson",4
"Liliana Broggini",2
"Nino Iannotti",5
"Monique Smith",3
"Patrick Rodriguez",2
"Angelina Gangemi",0
"George Arnold",10
"Eleanora Morricone",10
"Elisa Crispi",1
"Elvira Norbiato-Camiscione",5
"Concetta Finetti",2
"Atenulf Russo",3
"Sig.ra Annetta Brugnaro",7
"Preston Jackson",6
"Zachary Price",5
"Annunziata Monti",1
"Mary Case",6
"Veronica Magrassi",1
"Vincenza Marsili",5
"Madison Jordan",6
"Mitchell Boyd",10
"Rocco Ziani",5
"Agnolo Salata-Deledda",7
"Rosa Sforza-Tomasetti",3
"Stephanie Evans",8
"Giovanna Majorana",0
"Temistocle Giannini-Zabarella",3
"Richard Clark",9
"Giada Tarchetti",2
"Michael Carroll",7
"Sig.ra Letizia Juvara",3
"Lidia Vendetti",1
"Edoardo Sermonti-Rosselli",4
"Aldo Guinizzelli",9
"Aaron Mercado",4
"Bruno Agostinelli",7
"Dott. Donna Argurio",5
"Romolo Lovato-Zabarella",7
"Ashley Smith",3
"Belinda Garcia",5
"Zaira Mascheroni",7
"Sergius Fittipaldi",10
"Michael Green",9
"Brenda Leon",5
"Mark Stephens",0
"Michael Reeves",9
"Antonio Luciani",0
"Laureano Baggio",0
"Gioachino Paolucci-Antonacci",10
"Martino Bonatti-Gozzano",0
"Cassandra Corradi",10
"Gustavo Tamburini",3
"Teresa Carfagna",9
"Priscilla Satriani",9
"Vincenza Dandolo",5
"Gerald Mitchell",8
"Sharon Dudley",5
"Orazio Ferrucci",3
"Tatiana Federici",9
"Micheletto Scaduto",8
"Evangelista Maccanelli",2
"Olga Zito",1
"Richard Wright MD",1
"Christina Shaw",8
"Amanda Conley",9
"Tamara Chambers",0
"Wendy Bradley PhD",9
"Blake Wilson",3
"Shane Hahn",4
"Alyssa Brown",0
"Joseph Ayers",0
"Rosalia Santorio",7
"Jeremy Osborne",10
"Donald Robinson",4
"Fedele Cherubini-Onisto",5
"Gilberto Toninelli",10
"Matthew Gamble",1
"Carolina Chechi",1
"Donatella Federico",10
"Ludovica Doglioni",1
"Fulvio Marangoni",6
"Sandra Miller",4
"Mary Gentry",5
"Raffaele Zoppetti",4
"James Garcia",9
"Carlos Williams",6
"Dott. Martino Vittadello",1
"Ranieri Mercati",10
"Angela Phillips",8
"Liberto Benedetti",7
"Giancarlo Garobbio",1
"Bettina Sraffa",10
"Austin Lester",10
"Sarah Whitehead",1
"Alan Welch",6
"Piersanti Navarria",8
"Margaret Gutierrez",5
"Antonina Galilei",0
"Elisa Pozzecco",5
"Janet Mitchell",9
"Robert Reed",9
"Michael Anderson",9
"Flora Smirnoff",8
"Nicholas Gordon",4
"Amleto Baracca",3
"Brent Taylor",10
"Calcedonio Nitti",5
"Rosaria Marzorati",10
"Gemma Botticelli",6
"Erika Melton",6
"Jeffrey Johnson",6
"Michael Watkins",0
"Juan Schmidt",3
"Emily Fisher",5
"Ashley Doyle",0
"Evangelista Tagliafierro",1
"Augusto Veltroni",8
"Antonello Gregorio",5
"Dott. Renata Trezzini",10
"Niccolò Zaccagnini",2
"Kristi Adams",1
"Dott. Costanzo Asprucci",0
"Allen Marsh",8
"Rosaria Moneta",6
"Preston Jones",3
"Samantha Crawford",4
"Jennifer Parker",1
"Jonathan Wilson",8
"Ottavio Sandi",0
"Joseph Smith",1
"Valerio Russo",8
"Christina White",1
"Torquato Pavarotti",7
"Kimberly Walters",0
"Dott. Marcello Branciforte",5
"Lindsay Davis",10
"Anthony Barnes",4
"Raffaello Garzoni",8
"Uberto Palladio",5
"Fabia Santorio",9
"Jordan Cummings",5
"Deanna Kaiser",8
"Amanda Filogamo",9
"Bianca Carli-Fo",10
"John Green",2
"Rebecca Saunders",6
"Vincenzo Biagi",5
"Garrett Ramsey",5
"Eric Shaw",0
"Lamberto Marsili",10
"Marie Houston",2
"Sig.ra Antonella Travaglia",6
"Jeffrey Reese",3
"Dennis Ramirez",6
"Michelotto Pisano",1
"Liliana Zecchini",0
"Kara Lambert",2
"Christine Webb",1
"Matilda Leblanc",2
"Michele Zarlino",8
"Dott. Luisa Pausini",8
"Enzo Smirnoff-Ceri",9
"Tammy Wagner",9
"Timothy Johnson",9
"Karen Kim",3
"Margaret Shaffer",0
"Dott. Romolo Canali",5
"Caterina Donà",1
"Lisa Martin",1
"Alessandro Roero",2
"Giada Giacconi-Gianvecchio",3
"Carlo Lucciano",6
"Sig. Giorgio Sgalambro",6
"Dr. Megan Simpson PhD",2
"Sebastiano Vidoni",9
"Dott. Nedda Camilleri",5
"Rebecca Villa",0
"Dott. Ermenegildo Ricciardi",0
"Monica Vivaldi",1
"Sig. Fiorino Tamburi",8
"Joy Crosby",7
"Luca Cesaroni",1
"Rolando Iannelli",7
"Angelica Parini",7
"Melissa Marquez",2
"Vanessa Lane",6
"Candace Cunningham",10
"Veronica Trobbiani",6
"Kimberly Wheeler",0
"Antonello Contarini",8
"Jimmy Rivera",9
"Marissa Smith",0
"Julie Newman",7
"Alyssa Johnson",1
"Dott. Sophia Cavanna",5
"Gianfranco Spallanzani",0
"Ivan Pinamonte",3
"Sig. Claudio Nibali",9
"Bartolomeo Soranzo-Manzoni",6
"Michelotto Ceri",2
"Jaime Williams",2
"Mary Bell",2
"Hannah Lewis",9
"Melanie Vaughn",3
"Benvenuto Barillaro",10
"Alan Sanchez",1
"Mark Johnson",0
"Silvia Zamorani",0
"Fabrizia Gatto",3
"Laurie Young",2
"Brittney Gilbert",5
"Pierina Travaglio",10
"Chad Anderson",0
"Sophia Casellati",0
"Steve Jacobs",10
"Ryan Avery",3
"Augusto Dibiasi",4
"Traci Smith",10
"Lawrence Flores",5
"Paride Pisacane",0
"Giampiero Paolucci",6
"Sig. Galasso Fiorucci",4
"Michael Spencer",8
"Ludovico Golino",4
"Vittorio Nitto",1
"Robert Thompson",5
"Kimberly King",3
"Gary Pineda",2
"David Berg",2
"Francesca Telesio",9
"Eleanora Avogadro",0
"Nicholas Skinner",2
"Telemaco Gozzi",2
"Joel Gould",6
"Anthony Brown",6
"Barbara Walton",6
"Matthew Bryan",5
"Michael Carlson",3
"Elijah Williams",7
"Erica Pitts",3
"Maurizio Vespa",7
"Sharon Hoffman",8
"Theresa Tran",2
"Dott. Bettina Taliercio",1
"Fulvio Comboni-Morabito",6
"Lisa Howe",3
"Kristy Murray",9
"Gregory Aguilar",4
"Fiorenzo Vasari",8
"Megan Reed",9
"Christina Curtis",9
"Kayla Jones",1
"Kelsey Henry",10
"Jacqueline King",5
"Nicholas Austin Jr.",5
"Baldassare Segrè-Ortese",4
"Tiffany Martin",6
"Cassandra Ferrara",4
"Henry Williams",8
"Pierpaolo Gozzi",8
"Cecilia Cafarchia",7
"Marcus Adams",1
"Laura Dunn",3
"Kristina Webster",5
"Benjamin Wade",6
"Fedele Botta",6
"Monica Ruiz",6
"Jennifer Nichols",7
"Maria Puglisi",0
"Ottavio Contarini",6
"Cody Haynes",1
"Renzo Sauro",1
"Alessio Tosto",0
"Sylvia Sgalambro",6
"Santino Viola",0
"Nicole Jones",9
"Donna Bonomo",1
"Samantha Rice",10
"Loretta Walter",2
"Alexis Morales",3
"Victoria Campise-Carullo",5
"Tina Mengolo",7
"Dominique Waters",7
"Ashley Evans",0
"Flavio Merisi",10
"Jason Pena PhD",3
"Tina Pizzetti-Pisani",0
"Daniele Querini",2
"Dott. Iolanda Gentili",1
"Angelina Fallaci",8
"Cynthia Long",10
"Mariano Favata-Galeati",9
"Michael Martinez",1
"Jesus Calderon",0
"Rossana Casaleggio",4
"Robert Woodward",7
"Erika Crispi",6
"Martino Vecellio",10
"Norma Harris",1
"Taylor Wright",0
"Joshua Burnett",5
"Daniel James",6
"Sig. Ettore Malatesta",1
"Salvatore Antonucci",1
"Andrea Sweeney",5
"Alessandra Sagese",3
"Pierangelo Cassarà",7
"Linda Harris",5
"Donatella Accardo-Bramante",10
"Bailey Wolfe",4
"Hugo Mimun",10
"Sig.ra Cristina Cagnin",1
"Chris Rubio",1
"Nedda Marcacci",7
"Zaira Cappelli",3
"Paulina Pertile",7
"Calvin Villarreal",3
"Martino Mocenigo",7
"Marco Proietti",5
"Dott. Lauretta Mazzi",8
"Mark Martinez",7
"Beverly Fernandez",0
"Dott. Marisa Interminelli",5
"Dott. Bettina Gualandi",4
"Domenico Bosurgi",6
"Carlos Thomas",4
"Andrew Hill",10
"Piermaria Agazzi",2
"Sarah Rivera DVM",9
"Ennio Saragat",3
"Piergiorgio Perini",4
"Dolores Moresi",9
"Jesse Ruiz",9
"Mitchell Gardner",10
"Dott. Ugo Manunta",10
"Adamo Pepe-Mannoia",3
"Micheletto Verga",4
"Kari Mullen",6
"Melissa Moore",7
"Paul Watson",8
"Valeria Aporti-Montecchi",0
"Cassandra Bryant",10
"Lina Polizzi",1
"Rosaria Maglio",9
"Dawn Munoz",6
"Craig Obrien",10
"Manuel Filangieri",2
"Vittorio Garozzo",10
"Giampaolo Borzomì-Endrizzi",10
"Nicholas Kim",6
"Scott Cook",2
"Alphons Pisano",9
"Sig.ra Germana Sollima",4
"Mercedes Jensen",1
"Tristan Hughes",8
"Connor Smith",5
"Eric Wilson",7
"Adriana Saraceno",1
"Miss Sarah Mayer",10
"Lori Simmons",5
"Ann Nolan",4
"Carla Trillini-Cafarchia",4
"Timothy James",9
"Vanessa Nielsen",6
"Natalie Cherry",5
"Fabia Riccati",4
"Alfredo Ubaldi",4
"Aaron White",6
"Luigina Ossani",3
"Dott. Federica Scialpi",4
"Matilda Tamburini",10
"Stephanie Alvarez",5
"Tatiana Sauli",5
"Coluccio Rocca-Interminelli",6
"Elvira Foa",3
"Corey Poole",0
"Sig. Fredo Torlonia",1
"Tonia Babati",10
"Sig.ra Lucia Correr",6
"Nico Santoro",7
"Nicholas Foster",5
"Dominique Moss",0
"Kelly Brown",2
"Amy Adkins",6
"Christopher Walker",2
"Carolyn Page",8
"Berenice Emo",5
"Christopher Maynard",3
"Sig. Amleto Carnera",9
"Brianna Butler",5
"Luciana Villarosa",9
"Clelia Bartoli",7
"Dott. Vincenza Guicciardini",1
"Susan Cole",2
"Daniel Bridges",5
"Nicolò Marini",8
"Joseph Wells",5
"Matthew Greene",5
"Donato Oscuro",3
"Guglielmo Moneta",9
"Gloria Giolitti",1
"Shelley Cochran",2
"Giampaolo Balotelli",1
"Ms. Jennifer Tyler",10
"Paoletta Carli",9
"Stephanie Davis",7
"Morena Turchi",9
"Carl Matthews",4
"Lindsay Miller",10
"Erika Lucchesi-Vendetti",6
"Megan Chaney",8
"Romana Greggio-Squarcione",7
"Lando Pertini-Santorio",7
"Tullio Loredan",9
"Jeffrey Martin",0
"Robert Mora",7
"Vincentio Vecellio",2
"Ernesto Bruscantini-Mussolini",9
"Donatella Gulotta",0
"Lindsey Sanchez",2
"Mattia Toso",8
"Danny Goodman",5
"Fabia Vespa-Broggini",7
"Randall Turner",10
"Brandon Austin",5
"Rolando Santorio-Panicucci",3
"Giulio Taccola",3
"Valerio Mortati",0
"Sig.ra Viridiana Tedesco",1
"Robert Jones",4
"Sig. Giuseppe Redi",10
"Sig. Leone Binaghi",2
"William Smith",1
"Justin Rojas",2
"Claudia Alonzi",10
"Thomas Murphy",3
"John Mason",3
"Giampiero Trobbiani",7
"Veronica Hutchinson",10
"Vincenza Orsini",6
"Marta Nolcini",10
"Lisa Johnson",6
"Roman Babato-Fieramosca",10
"Daniel Miller",9
"Jeffrey Woods",9
"Geronimo Schiaparelli",6
"Francesco Virgilio-Paltrinieri",9
"Alfredo Interminei",8
"Gabriel Nicholson",2
"Chad Thomas",8
"Hugo Canetta",0
"Severino Ossola",0
"Susan Martinez",7
"Lisa Hunt",3
"Sig.ra Virginia Totino",5
"Mia Scott MD",10
"Linda Hodge",1
"Alberico Roccabonella",5
"Allison Smith",7
"Mary Kirby",3
"Christopher Shaw",7
"Alderano Corbo",9
"Sig.ra Letizia Pratesi",2
"Sig. Telemaco Pontecorvo",1
"Jimmy Allen",6
